model_name,model_size_mb,temperature,top_p,max_tokens,task,scenario,backend,startup,ttft_sec,coldstart,num_queries,total_generation_time_s,avg_gpu_mem_mb,peak_gpu_mem_mb,overhead_mb,avg_gpu_util_pct,peak_gpu_util_pct,avg_cpu_util_pct,peak_cpu_util_pct,avg_ram_mb,peak_ram_mb,avg_power_w,peak_power_w,total_energy_wh,avg_generation_time,avg_tokens_generated,avg_sentences_generated,avg_ATL,avg_GL,avg_TPS,avg_SPS,avg_energy_per_token,avg_energy_per_sentence,avg_subset_em,avg_document_f1,avg_field_em,avg_fuzzy_score
Qwen3-VL-4B-Instruct,8464.4619140625,0.7,0.8,128,vrdu_vision,single,vllm-vl,174.3046,0.1029,174.4075,500,1621.057866,21523.91,21542.94,13078.48,88.34,100.0,0.67,12.51,3239.01,3240.59,68.11,75.93,29.917918611111116,3.242116,19.26,1.326,0.181815,3.242116,5.86292,0.4098,12.382899,195.442839,0.176,0.656856,0.656633,0.837651
