model_name,model_size_mb,temperature,top_p,max_tokens,task,scenario,backend,startup,ttft_sec,coldstart,batch_size,num_queries,total_generation_time_s,avg_gpu_mem_mb,peak_gpu_mem_mb,overhead_mb,avg_gpu_util_pct,peak_gpu_util_pct,avg_cpu_util_pct,peak_cpu_util_pct,avg_ram_mb,peak_ram_mb,avg_power_w,peak_power_w,total_energy_wh,avg_generation_time,avg_tokens_generated,avg_sentences_generated,avg_ATL,avg_GL,avg_TPS,avg_SPS,avg_energy_per_token,avg_energy_per_sentence,avg_subset_em,avg_document_f1,avg_field_em,avg_fuzzy_score
Qwen3-4B,7672.2490234375,0.7,0.8,128,vrdu_tesseract,batch,vllm,244.4102,0.1007,244.5109,60,500,186.405774,22604.94,22604.94,14932.69,91.07,100.0,1.43,14.6,2775.99,2826.76,68.41,75.01,3.450923055555556,0.372812,19.338,1.238,0.023487,0.372811,51.99046,3.33702,1.606731,23.341748,0.064,0.575746,0.5868,0.788107
