model_name,model_size_mb,temperature,top_p,max_tokens,task,scenario,backend,startup,ttft_sec,coldstart,num_queries,total_generation_time_s,avg_gpu_mem_mb,peak_gpu_mem_mb,overhead_mb,avg_gpu_util_pct,peak_gpu_util_pct,avg_cpu_util_pct,peak_cpu_util_pct,avg_ram_mb,peak_ram_mb,avg_power_w,peak_power_w,total_energy_wh,avg_generation_time,avg_tokens_generated,avg_sentences_generated,avg_ATL,avg_GL,avg_TPS,avg_SPS,avg_energy_per_token,avg_energy_per_sentence,avg_subset_em,avg_document_f1,avg_field_em,avg_fuzzy_score
Qwen3-4B,7672.2490234375,0.7,0.8,128,vrdu_tesseract,single,vllm-quant,126.1758,0.0772,126.253,500,805.972946,22786.94,22786.94,15114.69,96.88,100.0,0.79,9.69,2824.87,2825.56,71.68,75.75,15.701536388888892,1.611946,20.722,1.246,0.083225,1.611946,12.55386,0.79354,5.965451,104.563417,0.07,0.579434,0.589833,0.791404
